CustomerID,Gender,Age,Items Purchased,Category,Purchase Amount,Shipping Type,Subscription Status,Season,Country,Age Group
1681,Female,22,Blouse,Clothing,52,Free Shipping,Yes,Summer,Australia,18-24
1682,Female,22,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,18-24
1683,Male,22,Blouse,Clothing,21,Express,Yes,Summer,Australia,18-24
1684,Female,22,Blouse,Clothing,45,Free Shipping,Yes,Summer,Australia,18-24
1685,Female,22,Blouse,Clothing,77,Next Day Air,Yes,Summer,Australia,18-24
1686,Male,22,Blouse,Clothing,50,Express,Yes,Summer,Australia,18-24
1687,Female,22,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,18-24
1688,Male,22,Blouse,Clothing,15,Next Day Air,Yes,Summer,Australia,18-24
1689,Female,22,Blouse,Clothing,69,Express,Yes,Summer,Australia,18-24
1690,Female,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,18-24
1691,Female,22,Blouse,Clothing,12,Next Day Air,Yes,Summer,Australia,18-24
1692,Female,22,Blouse,Clothing,100,Express,Yes,Summer,Australia,18-24
1693,Male,22,Blouse,Clothing,23,Free Shipping,Yes,Summer,Australia,18-24
1694,Female,22,Blouse,Clothing,14,Next Day Air,Yes,Summer,Australia,18-24
1695,Female,22,Blouse,Clothing,25,Express,Yes,Summer,Australia,18-24
1696,Female,22,Blouse,Clothing,41,Free Shipping,Yes,Summer,Australia,18-24
1697,Female,22,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,18-24
1698,Male,22,Blouse,Clothing,63,Express,Yes,Summer,Australia,18-24
1699,Male,22,Blouse,Clothing,55,Free Shipping,Yes,Summer,Australia,18-24
1700,Male,22,Blouse,Clothing,98,Next Day Air,Yes,Summer,Australia,18-24
1701,Female,22,Blouse,Clothing,99,Express,Yes,Summer,Australia,18-24
1702,Male,22,Blouse,Clothing,65,Free Shipping,Yes,Summer,Australia,18-24
1703,Female,22,Blouse,Clothing,35,Next Day Air,Yes,Summer,Australia,18-24
1704,Female,22,Blouse,Clothing,85,Express,Yes,Summer,Australia,18-24
1705,Female,22,Blouse,Clothing,96,Free Shipping,Yes,Summer,Australia,18-24
1706,Female,22,Blouse,Clothing,74,Next Day Air,Yes,Summer,Australia,18-24
1707,Female,22,Blouse,Clothing,52,Express,Yes,Summer,Australia,18-24
1708,Male,22,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,18-24
1709,Female,22,Blouse,Clothing,21,Next Day Air,Yes,Summer,Australia,18-24
1710,Female,22,Blouse,Clothing,45,Express,Yes,Summer,Australia,18-24
1711,Female,22,Blouse,Clothing,77,Free Shipping,Yes,Summer,Australia,18-24
1712,Female,22,Blouse,Clothing,50,Next Day Air,Yes,Summer,Australia,18-24
1713,Male,22,Blouse,Clothing,25,Express,Yes,Summer,Australia,18-24
1714,Male,22,Blouse,Clothing,15,Free Shipping,Yes,Summer,Australia,18-24
1715,Male,22,Blouse,Clothing,69,Next Day Air,Yes,Summer,Australia,18-24
1716,Female,22,Blouse,Clothing,85,Express,Yes,Summer,Australia,18-24
1717,Male,22,Blouse,Clothing,12,Free Shipping,Yes,Summer,Australia,18-24
1718,Female,22,Blouse,Clothing,100,Next Day Air,Yes,Summer,Australia,18-24
1719,Female,22,Blouse,Clothing,23,Express,Yes,Summer,Australia,18-24
1720,Female,22,Blouse,Clothing,14,Free Shipping,Yes,Summer,Australia,18-24
1721,Female,22,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,18-24
1722,Female,22,Blouse,Clothing,41,Express,Yes,Summer,Australia,18-24
1723,Male,22,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,18-24
1724,Female,22,Blouse,Clothing,63,Next Day Air,Yes,Summer,Australia,18-24
1725,Female,22,Blouse,Clothing,55,Express,Yes,Summer,Australia,18-24
1726,Female,22,Blouse,Clothing,98,Free Shipping,Yes,Summer,Australia,18-24
1727,Female,22,Blouse,Clothing,99,Next Day Air,Yes,Summer,Australia,18-24
1728,Male,22,Blouse,Clothing,65,Express,Yes,Summer,Australia,18-24
1729,Male,22,Blouse,Clothing,35,Free Shipping,Yes,Summer,Australia,18-24
1730,Male,22,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,18-24
1731,Female,22,Blouse,Clothing,96,Express,Yes,Summer,Australia,18-24
1732,Male,22,Blouse,Clothing,74,Free Shipping,Yes,Summer,Australia,18-24
1733,Female,22,Blouse,Clothing,52,Next Day Air,Yes,Summer,Australia,18-24
1734,Female,22,Blouse,Clothing,22,Express,Yes,Summer,Australia,18-24
1735,Female,22,Blouse,Clothing,21,Free Shipping,Yes,Summer,Australia,18-24
1736,Female,22,Blouse,Clothing,45,Next Day Air,Yes,Summer,Australia,18-24
1737,Male,22,Blouse,Clothing,77,Express,Yes,Summer,Australia,18-24
1738,Male,22,Blouse,Clothing,50,Free Shipping,Yes,Summer,Australia,18-24
1739,Male,22,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,18-24
1740,Female,22,Blouse,Clothing,15,Express,Yes,Summer,Australia,18-24
1741,Male,22,Blouse,Clothing,69,Free Shipping,Yes,Summer,Australia,18-24
1742,Female,22,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,18-24
1743,Female,22,Blouse,Clothing,12,Express,Yes,Summer,Australia,18-24
1744,Female,22,Blouse,Clothing,100,Free Shipping,Yes,Summer,Australia,18-24
1745,Female,22,Blouse,Clothing,23,Next Day Air,Yes,Summer,Australia,18-24
1746,Female,22,Blouse,Clothing,14,Express,Yes,Summer,Australia,18-24
1747,Male,22,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,18-24
1748,Female,22,Blouse,Clothing,41,Next Day Air,Yes,Summer,Australia,18-24
1749,Female,22,Blouse,Clothing,22,Express,Yes,Summer,Australia,18-24
1750,Female,22,Blouse,Clothing,63,Free Shipping,Yes,Summer,Australia,18-24
1751,Male,22,Blouse,Clothing,55,Next Day Air,Yes,Summer,Australia,18-24
1752,Female,22,Blouse,Clothing,98,Express,Yes,Summer,Australia,18-24
1753,Female,22,Blouse,Clothing,99,Free Shipping,Yes,Summer,Australia,18-24
1754,Female,22,Blouse,Clothing,65,Next Day Air,Yes,Summer,Australia,18-24
1755,Female,22,Blouse,Clothing,35,Express,Yes,Summer,Australia,18-24
1756,Male,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,18-24
1757,Male,22,Blouse,Clothing,96,Next Day Air,Yes,Summer,Australia,18-24
1758,Male,22,Blouse,Clothing,74,Express,Yes,Summer,Australia,18-24
1759,Female,22,Blouse,Clothing,52,Free Shipping,Yes,Summer,Australia,18-24
1760,Male,22,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,18-24
1761,Female,22,Blouse,Clothing,21,Express,Yes,Summer,Australia,18-24
1762,Female,22,Blouse,Clothing,45,Free Shipping,Yes,Summer,Australia,18-24
1763,Female,22,Blouse,Clothing,77,Next Day Air,Yes,Summer,Australia,18-24
1764,Female,22,Blouse,Clothing,50,Express,Yes,Summer,Australia,18-24
1765,Female,22,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,18-24
1766,Male,22,Blouse,Clothing,15,Next Day Air,Yes,Summer,Australia,18-24
1767,Female,22,Blouse,Clothing,69,Express,Yes,Summer,Australia,18-24
1768,Female,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,18-24
1769,Female,22,Blouse,Clothing,12,Next Day Air,Yes,Summer,Australia,18-24
1770,Female,22,Blouse,Clothing,100,Express,Yes,Summer,Australia,18-24
1771,Male,22,Blouse,Clothing,23,Express,Yes,Summer,Australia,18-24
1772,Female,22,Blouse,Clothing,14,Free Shipping,Yes,Summer,Australia,18-24
1773,Female,22,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,18-24
1774,Female,22,Blouse,Clothing,41,Express,Yes,Summer,Australia,18-24
1775,Female,22,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,18-24
1776,Male,22,Blouse,Clothing,63,Next Day Air,Yes,Summer,Australia,18-24
1777,Male,22,Blouse,Clothing,55,Express,Yes,Summer,Australia,18-24
1778,Male,22,Blouse,Clothing,98,Free Shipping,Yes,Summer,Australia,18-24
1779,Female,22,Blouse,Clothing,99,Next Day Air,Yes,Summer,Australia,18-24
1780,Male,22,Blouse,Clothing,65,Express,Yes,Summer,Australia,18-24
1781,Female,22,Blouse,Clothing,35,Free Shipping,Yes,Summer,Australia,18-24
1782,Female,22,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,18-24
1783,Female,22,Blouse,Clothing,96,Express,Yes,Summer,Australia,18-24
1784,Female,22,Blouse,Clothing,74,Free Shipping,Yes,Summer,Australia,18-24
1785,Female,22,Blouse,Clothing,52,Next Day Air,Yes,Summer,Australia,18-24
1786,Male,22,Blouse,Clothing,22,Express,Yes,Summer,Australia,18-24
1787,Female,22,Blouse,Clothing,21,Free Shipping,Yes,Summer,Australia,18-24
1788,Female,22,Blouse,Clothing,45,Next Day Air,Yes,Summer,Australia,18-24
1789,Female,22,Blouse,Clothing,77,Express,Yes,Summer,Australia,18-24
1790,Female,22,Blouse,Clothing,50,Free Shipping,Yes,Summer,Australia,18-24
1791,Male,22,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,18-24
1792,Female,22,Blouse,Clothing,15,Express,Yes,Summer,Australia,18-24
1793,Male,22,Blouse,Clothing,69,Free Shipping,Yes,Summer,Australia,18-24
1794,Female,22,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,18-24
1795,Female,22,Blouse,Clothing,12,Express,Yes,Summer,Australia,18-24
1796,Female,22,Blouse,Clothing,100,Free Shipping,Yes,Summer,Australia,18-24
1797,Female,22,Blouse,Clothing,23,Next Day Air,Yes,Summer,Australia,18-24
1798,Male,22,Blouse,Clothing,14,Express,Yes,Summer,Australia,18-24
1799,Male,22,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,18-24
1800,Male,22,Blouse,Clothing,41,Next Day Air,Yes,Summer,Australia,18-24
1801,Male,22,Blouse,Clothing,22,Express,Yes,Summer,Australia,18-24
1802,Male,22,Blouse,Clothing,63,Free Shipping,Yes,Summer,Australia,18-24
1803,Female,22,Blouse,Clothing,55,Next Day Air,Yes,Summer,Australia,18-24
1804,Female,22,Blouse,Clothing,98,Express,Yes,Summer,Australia,18-24
1805,Female,22,Blouse,Clothing,99,Free Shipping,Yes,Summer,Australia,18-24
1806,Female,22,Blouse,Clothing,65,Next Day Air,Yes,Summer,Australia,18-24
1807,Female,22,Blouse,Clothing,35,Express,Yes,Summer,Australia,18-24
1808,Female,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,18-24
1809,Male,22,Blouse,Clothing,96,Next Day Air,Yes,Summer,Australia,18-24
1810,Female,22,Blouse,Clothing,74,Express,Yes,Summer,Australia,18-24
1811,Male,22,Blouse,Clothing,52,Free Shipping,Yes,Summer,Australia,18-24
1812,Female,22,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,18-24
1813,Female,22,Blouse,Clothing,21,Express,Yes,Summer,Australia,18-24
1814,Female,22,Blouse,Clothing,45,Free Shipping,Yes,Summer,Australia,18-24
1815,Male,22,Blouse,Clothing,77,Next Day Air,Yes,Summer,Australia,18-24
1816,Male,22,Blouse,Clothing,50,Express,Yes,Summer,Australia,18-24
1817,Female,22,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,18-24
1818,Male,22,Blouse,Clothing,15,Next Day Air,Yes,Summer,Australia,18-24
1819,Male,22,Blouse,Clothing,69,Express,Yes,Summer,Australia,18-24
1820,Female,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,18-24
1821,Male,22,Blouse,Clothing,12,Next Day Air,Yes,Summer,Australia,18-24
1822,Male,22,Blouse,Clothing,100,Express,Yes,Summer,Australia,18-24
1823,Female,22,Blouse,Clothing,23,Free Shipping,Yes,Summer,Australia,18-24
1824,Male,22,Blouse,Clothing,14,Next Day Air,Yes,Summer,Australia,18-24
1825,Female,22,Blouse,Clothing,25,Express,Yes,Summer,Australia,18-24
1826,Male,22,Blouse,Clothing,41,Free Shipping,Yes,Summer,Australia,18-24
1827,Female,22,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,18-24
1828,Male,22,Blouse,Clothing,63,Express,Yes,Summer,Australia,18-24
1829,Female,22,Blouse,Clothing,55,Free Shipping,Yes,Summer,Australia,18-24
1830,Female,22,Blouse,Clothing,98,Next Day Air,Yes,Summer,Australia,18-24
1831,Male,23,Blouse,Clothing,99,Express,Yes,Summer,Australia,18-24
1832,Female,25,Blouse,Clothing,65,Free Shipping,Yes,Summer,Australia,18-24
1833,Male,46,Blouse,Clothing,35,Next Day Air,Yes,Summer,Australia,45-54
1834,Male,28,Blouse,Clothing,85,Express,Yes,Summer,Australia,25-34
1835,Female,24,Blouse,Clothing,96,Free Shipping,Yes,Summer,Australia,18-24
1836,Female,27,Blouse,Clothing,74,Next Day Air,Yes,Summer,Australia,25-34
1837,Female,22,Blouse,Clothing,52,Express,Yes,Summer,Australia,18-24
1838,Female,22,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,18-24
1839,Female,22,Blouse,Clothing,21,Next Day Air,Yes,Summer,Australia,18-24
1840,Female,22,Blouse,Clothing,45,Express,Yes,Summer,Australia,18-24
1841,Female,22,Boots,Footwear,77,Free Shipping,Yes,Summer,Australia,18-24
1842,Male,22,Boots,Footwear,50,Next Day Air,Yes,Summer,Australia,18-24
1843,Male,22,Boots,Footwear,25,Express,Yes,Summer,Australia,18-24
1844,Female,22,Boots,Footwear,15,Free Shipping,Yes,Summer,Australia,18-24
1845,Female,22,Boots,Footwear,69,Next Day Air,Yes,Summer,Australia,18-24
1846,Female,22,Boots,Footwear,85,Express,Yes,Summer,Australia,18-24
1847,Female,22,Boots,Footwear,12,Free Shipping,Yes,Summer,Australia,18-24
1848,Female,22,Boots,Footwear,100,Next Day Air,Yes,Summer,Australia,18-24
1849,Female,22,Boots,Footwear,23,Express,Yes,Summer,Australia,18-24
1850,Female,22,Boots,Footwear,14,Free Shipping,Yes,Summer,Australia,18-24
1851,Female,22,Boots,Footwear,25,Next Day Air,Yes,Summer,Australia,18-24
1852,Male,22,Boots,Footwear,41,Express,Yes,Summer,Australia,18-24
1853,Female,22,Boots,Footwear,22,Free Shipping,Yes,Summer,Australia,18-24
1854,Male,22,Boots,Footwear,63,Next Day Air,Yes,Summer,Australia,18-24
1855,Female,22,Boots,Footwear,55,Express,Yes,Summer,Australia,18-24
1856,Male,22,Boots,Footwear,98,Free Shipping,Yes,Summer,Australia,18-24
1857,Female,22,Boots,Footwear,99,Next Day Air,Yes,Summer,Australia,18-24
1858,Male,22,Boots,Footwear,65,Express,Yes,Summer,Turkey,18-24
1859,Female,33,Boots,Footwear,35,Free Shipping,Yes,Summer,Turkey,25-34
1860,Male,33,Boots,Footwear,85,Next Day Air,Yes,Summer,Turkey,25-34
1861,Male,33,Boots,Footwear,96,Express,Yes,Summer,Turkey,25-34
1862,Male,33,Boots,Footwear,74,Free Shipping,Yes,Summer,Turkey,25-34
1863,Female,33,Boots,Footwear,52,Next Day Air,Yes,Summer,Turkey,25-34
1864,Female,33,Boots,Footwear,22,Express,Yes,Summer,Turkey,25-34
1865,Male,33,Boots,Footwear,21,Free Shipping,Yes,Summer,Turkey,25-34
1866,Male,33,Boots,Footwear,45,Next Day Air,Yes,Summer,Turkey,25-34
1867,Female,33,Boots,Footwear,77,Express,Yes,Summer,Turkey,25-34
1868,Female,33,Boots,Footwear,50,Free Shipping,Yes,Summer,Turkey,25-34
1869,Male,33,Boots,Footwear,25,Next Day Air,Yes,Summer,Turkey,25-34
1870,Female,33,Boots,Footwear,15,Express,Yes,Summer,Turkey,25-34
1871,Male,33,Boots,Footwear,69,Free Shipping,Yes,Summer,Turkey,25-34
1872,Female,33,Boots,Footwear,85,Next Day Air,Yes,Summer,Turkey,25-34
1873,Female,33,Boots,Footwear,12,Express,Yes,Summer,Turkey,25-34
1874,Female,33,Boots,Footwear,100,Free Shipping,Yes,Summer,Turkey,25-34
1875,Male,33,Boots,Footwear,23,Next Day Air,Yes,Summer,Australia,25-34
1876,Male,33,Boots,Footwear,14,Express,Yes,Summer,Australia,25-34
1877,Female,33,Boots,Footwear,25,Free Shipping,Yes,Summer,Australia,25-34
1878,Male,33,Boots,Footwear,41,Next Day Air,Yes,Summer,Australia,25-34
1879,Female,33,Boots,Footwear,22,Express,Yes,Summer,Australia,25-34
1880,Female,60,Boots,Footwear,63,Free Shipping,Yes,Summer,Australia,55-64
1881,Male,60,Boots,Footwear,55,Next Day Air,Yes,Summer,Australia,55-64
1882,Male,60,Boots,Footwear,98,Express,Yes,Summer,Australia,55-64
1883,Male,60,Boots,Footwear,99,Free Shipping,Yes,Summer,Australia,55-64
1884,Female,60,Boots,Footwear,65,Next Day Air,Yes,Summer,Australia,55-64
1885,Female,60,Boots,Footwear,35,Express,Yes,Summer,Australia,55-64
1886,Male,60,Boots,Footwear,85,Free Shipping,Yes,Summer,Australia,55-64
1887,Female,60,Boots,Footwear,96,Next Day Air,Yes,Summer,Australia,55-64
1888,Female,60,Boots,Footwear,74,Express,Yes,Summer,Australia,55-64
1889,Female,60,Boots,Footwear,52,Free Shipping,Yes,Summer,Australia,55-64
1890,Female,60,Boots,Footwear,22,Next Day Air,Yes,Summer,Australia,55-64
1891,Female,60,Boots,Footwear,21,Express,Yes,Summer,Australia,55-64
1892,Male,60,Boots,Footwear,45,Free Shipping,Yes,Summer,Australia,55-64
1893,Male,60,Boots,Footwear,77,Next Day Air,Yes,Summer,Australia,55-64
1894,Female,55,Boots,Footwear,50,Express,Yes,Summer,Australia,45-54
1895,Female,55,Boots,Footwear,25,Free Shipping,Yes,Summer,Australia,45-54
1896,Male,55,Boots,Footwear,15,Next Day Air,Yes,Summer,Australia,45-54
1897,Female,55,Boots,Footwear,69,Express,Yes,Summer,Australia,45-54
1898,Female,55,Boots,Footwear,85,Free Shipping,Yes,Summer,Australia,45-54
1899,Male,55,Boots,Footwear,12,Next Day Air,Yes,Summer,Australia,45-54
1900,Male,55,Boots,Footwear,100,Express,Yes,Summer,Australia,45-54
1901,Female,55,Boots,Footwear,23,Free Shipping,Yes,Summer,Australia,45-54
1902,Female,55,Boots,Footwear,14,Next Day Air,Yes,Summer,Australia,45-54
1903,Male,55,Boots,Footwear,25,Express,Yes,Summer,Australia,45-54
1904,Male,55,Boots,Footwear,41,Free Shipping,Yes,Summer,Australia,45-54
1905,Male,55,Boots,Footwear,22,Next Day Air,Yes,Summer,Australia,45-54
1906,Female,55,Boots,Footwear,63,Express,Yes,Summer,Australia,45-54
1907,Female,55,Boots,Footwear,55,Free Shipping,Yes,Summer,Australia,45-54
1908,Male,55,Boots,Footwear,98,Next Day Air,Yes,Summer,Australia,45-54
1909,Male,55,Boots,Footwear,99,Express,Yes,Summer,Australia,45-54
1910,Male,55,Boots,Footwear,65,Free Shipping,Yes,Summer,United States,45-54
1911,Male,55,Boots,Footwear,35,Next Day Air,Yes,Summer,Australia,45-54
1912,Female,18,Boots,Footwear,85,Express,Yes,Summer,Australia,Under 18
1913,Female,20,Boots,Footwear,96,Free Shipping,Yes,Summer,Australia,18-24
1914,Male,35,Boots,Footwear,74,Next Day Air,Yes,Summer,Australia,25-34
1915,Female,45,Boots,Footwear,52,Express,Yes,Summer,Australia,35-44
1916,Female,60,Boots,Footwear,22,Free Shipping,Yes,Summer,Australia,55-64
1917,Female,22,Boots,Footwear,21,Next Day Air,Yes,Summer,Australia,18-24
1918,Female,24,Boots,Footwear,45,Express,Yes,Summer,Australia,18-24
1919,Female,68,Boots,Footwear,77,Free Shipping,Yes,Summer,Australia,65+
1920,Female,53,Boots,Footwear,50,Next Day Air,Yes,Summer,United States,45-54
1921,Male,74,Boots,Footwear,25,Express,Yes,Summer,Australia,65+
1922,Female,55,Boots,Footwear,15,Free Shipping,Yes,Summer,Australia,45-54
1923,Female,51,Boots,Footwear,69,Next Day Air,Yes,Summer,Australia,45-54
1924,Male,42,Boots,Footwear,85,Express,Yes,Summer,Australia,35-44
1925,Female,43,Boots,Footwear,12,Free Shipping,Yes,Summer,Australia,35-44
1926,Female,47,Boots,Footwear,100,Next Day Air,Yes,Summer,Australia,45-54
1927,Male,48,Boots,Footwear,23,Express,Yes,Summer,Australia,45-54
1928,Male,60,Boots,Footwear,14,Free Shipping,Yes,Summer,Australia,55-64
1929,Male,22,Boots,Footwear,25,Next Day Air,Yes,Summer,Australia,18-24
1930,Male,21,Boots,Footwear,41,Express,Yes,Summer,Australia,18-24
1931,Male,19,Boots,Footwear,22,Free Shipping,Yes,Summer,Australia,18-24
1932,Male,23,Boots,Footwear,63,Next Day Air,Yes,Summer,Australia,18-24
1933,Female,25,Boots,Footwear,55,Express,Yes,Summer,Australia,18-24
1934,Female,25,Boots,Footwear,98,Free Shipping,Yes,Summer,Australia,18-24
1935,Male,26,Boots,Footwear,99,Next Day Air,Yes,Summer,Australia,25-34
1936,Female,28,Boots,Footwear,65,Express,Yes,Summer,Australia,25-34
1937,Female,27,Boots,Footwear,35,Free Shipping,Yes,Summer,Australia,25-34
1938,Male,29,Boots,Footwear,85,Next Day Air,Yes,Summer,Australia,25-34
1939,Male,21,Boots,Footwear,96,Express,Yes,Summer,Australia,18-24
1940,Female,24,Boots,Footwear,74,Free Shipping,Yes,Summer,Australia,18-24
1941,Female,25,Boots,Footwear,52,Next Day Air,Yes,Summer,Australia,18-24
1942,Male,26,Boots,Footwear,22,Express,Yes,Summer,Australia,25-34
1943,Female,23,Boots,Footwear,21,Free Shipping,Yes,Summer,Australia,18-24
1944,Female,25,Boots,Footwear,45,Next Day Air,Yes,Summer,Australia,18-24
1945,Male,33,Boots,Footwear,77,Express,Yes,Summer,Australia,25-34
1946,Male,33,Boots,Footwear,50,Free Shipping,Yes,Summer,Australia,25-34
1947,Male,36,Boots,Footwear,25,Next Day Air,Yes,Summer,Australia,35-44
1948,Female,25,Boots,Footwear,15,Express,Yes,Summer,Australia,18-24
1949,Female,36,Boots,Footwear,69,Free Shipping,Yes,Summer,Australia,35-44
1950,Male,39,Boots,Footwear,85,Next Day Air,Yes,Summer,Australia,35-44
1951,Male,38,Boots,Footwear,12,Express,Yes,Summer,Australia,35-44
1952,Male,22,Boots,Footwear,100,Free Shipping,Yes,Summer,Australia,18-24
1953,Female,22,Boots,Footwear,23,Next Day Air,Yes,Summer,Australia,18-24
1954,Female,22,Boots,Footwear,14,Express,Yes,Summer,Australia,18-24
1955,Female,22,Boots,Footwear,25,Free Shipping,Yes,Summer,Australia,18-24
1956,Female,22,Boots,Footwear,41,Next Day Air,Yes,Summer,Australia,18-24
1957,Male,22,Boots,Footwear,22,Express,Yes,Summer,Australia,18-24
1958,Female,22,Boots,Footwear,63,Free Shipping,Yes,Summer,Australia,18-24
1959,Male,22,Boots,Footwear,55,Next Day Air,Yes,Summer,Australia,18-24
1960,Female,22,Boots,Footwear,98,Express,Yes,Summer,Australia,18-24
1961,Female,22,Boots,Footwear,99,Free Shipping,Yes,Summer,Australia,18-24
1962,Female,22,Boots,Footwear,65,Next Day Air,Yes,Summer,Australia,18-24
1963,Male,22,Boots,Footwear,35,Express,Yes,Summer,Australia,18-24
1964,Female,22,Boots,Footwear,85,Free Shipping,Yes,Summer,Australia,18-24
1965,Male,22,Boots,Footwear,96,Next Day Air,Yes,Summer,Australia,18-24
1966,Female,22,Boots,Footwear,74,Express,Yes,Summer,Australia,18-24
1967,Male,22,Boots,Footwear,52,Free Shipping,Yes,Summer,Australia,18-24
1968,Female,22,Boots,Footwear,22,Next Day Air,Yes,Summer,Australia,18-24
1969,Female,22,Boots,Footwear,21,Express,Yes,Summer,Australia,18-24
1970,Male,22,Boots,Footwear,45,Free Shipping,Yes,Summer,Australia,18-24
1971,Male,22,Boots,Footwear,77,Next Day Air,Yes,Summer,Australia,18-24
1972,Male,22,Boots,Footwear,50,Express,Yes,Summer,Australia,18-24
1973,Male,22,Boots,Footwear,25,Free Shipping,Yes,Summer,Australia,18-24
1974,Male,22,Boots,Footwear,15,Next Day Air,Yes,Summer,Australia,18-24
1975,Female,22,Boots,Footwear,69,Express,Yes,Summer,Australia,18-24
1976,Female,22,Boots,Footwear,85,Free Shipping,Yes,Summer,Australia,18-24
1977,Male,22,Boots,Footwear,12,Next Day Air,Yes,Summer,Australia,18-24
1978,Male,22,Boots,Footwear,100,Express,Yes,Summer,Australia,18-24
1979,Male,22,Boots,Footwear,23,Free Shipping,Yes,Summer,Australia,18-24
1980,Male,22,Boots,Footwear,14,Next Day Air,Yes,Summer,Australia,18-24
1981,Female,22,Boots,Footwear,25,Express,No,Summer,Australia,18-24
1982,Female,22,Boots,Footwear,41,Free Shipping,Yes,Summer,Australia,18-24
1983,Male,22,Boots,Footwear,22,Next Day Air,Yes,Summer,Australia,18-24
1984,Female,22,Boots,Footwear,63,Express,Yes,Summer,Australia,18-24
1985,Female,22,Boots,Footwear,55,Free Shipping,Yes,Summer,United States,18-24
1986,Male,22,Boots,Footwear,98,Next Day Air,Yes,Summer,United States,18-24
1987,Female,22,Boots,Footwear,99,Express,Yes,Summer,United States,18-24
1988,Male,22,Boots,Footwear,65,Free Shipping,Yes,Summer,United States,18-24
1989,Female,22,Boots,Footwear,35,Next Day Air,Yes,Summer,United States,18-24
1990,Female,22,Boots,Footwear,85,Express,Yes,Summer,United States,18-24
1991,Female,22,Boots,Footwear,96,Free Shipping,Yes,Summer,United States,18-24
1992,Female,22,Boots,Footwear,74,Next Day Air,Yes,Summer,United States,18-24
1993,Male,22,Boots,Footwear,52,Express,Yes,Summer,United States,18-24
1994,Female,22,Boots,Footwear,22,Free Shipping,Yes,Summer,United States,18-24
1995,Female,22,Boots,Footwear,21,Next Day Air,Yes,Summer,United States,18-24
1996,Female,22,Boots,Footwear,45,Express,Yes,Summer,United States,18-24
1997,Female,22,Boots,Footwear,77,Free Shipping,Yes,Summer,Brazil,18-24
1998,Male,22,Boots,Footwear,50,Next Day Air,Yes,Summer,United States,18-24
1999,Male,22,Boots,Footwear,25,Express,Yes,Summer,Brazil,18-24
2000,Male,22,Boots,Footwear,15,Free Shipping,Yes,Summer,United States,18-24
